variant,family,holdings,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,pool_size_mean,pool_size_min,pool_size_max,membership_changes,membership_review_events,candidate_day_rate,final_members,return_2018_2020,mdd_2018_2020,return_2021_2022,mdd_2021_2022,return_2023_2024,mdd_2023_2024,return_2025_2026,mdd_2025_2026,portfolio_overlap_vs_primary,portfolio_overlap_vs_core45,target_agreement_vs_primary,target_agreement_vs_core45,membership_jaccard_vs_primary,raw_review_passes
primary_leave_one__561380.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
primary_leave_one__562500.SH,primary_leave_one,1,4.318922328720752,0.23006419557310775,0.2150673152124334,1.1069501459859785,1.9040055675517158,-0.3953452657192231,0.5819323399625604,21.370442616509607,233.0,0.6244362449977022,9151.151354540245,43791.32512195586,0.0,0.0,0.0,47.0,0.015,8187.945205479441,2948.0,1303.8900000000049,20.352220520673814,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.5300917834091057,-0.1253366167359652,0.998468606431853,0.5385400714650331,0.998468606431853,0.5385400714650331,0.9934518940345707,421.0
primary_leave_one__562600.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
primary_leave_one__563380.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
primary_leave_one__159611.SZ__h2,primary_leave_one_h2,2,3.029823256781113,0.1884843216980827,0.21125096386512257,0.9537277662786318,1.648985215513107,-0.3414194509371776,0.55206087755312,29.123054973960308,446.0,0.6365791173298473,12556.853923685001,58551.86960103393,0.0,0.0,0.0,37.0,0.015,8272.89041095889,2948.0,1315.3999999999955,20.29249617151608,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.38684797246269653,-0.22722202647093814,1.0923797737133127,-0.16348565797256143,0.9428279734558448,0.537263910158244,,,0.9916952955299314,420.0
primary_leave_one__159647.SZ__h2,primary_leave_one_h2,2,4.59022599983826,0.23766945505695292,0.22547793653940118,1.0940368050055775,1.9199563578780279,-0.3414194509371776,0.6961216017557387,28.36861435001374,433.0,0.6538426234441094,12332.392041093433,57121.331405771074,0.0,0.0,0.0,36.0,0.015,7540.849315068497,2948.0,1197.3599999999976,20.421643695763144,4,42,40,13,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3689625672196706,-0.22722202647093814,1.9404998594286584,-0.12744323874935937,0.9964267483409903,0.579122001020929,,,0.9951753194945965,424.0
primary_leave_one__159745.SZ__h2,primary_leave_one_h2,2,4.59022599983826,0.23766945505695292,0.22547793653940118,1.0940368050055775,1.9199563578780279,-0.3414194509371776,0.6961216017557387,28.36861435001374,433.0,0.6538426234441094,12332.392041093433,57121.331405771074,0.0,0.0,0.0,36.0,0.015,7540.849315068497,2948.0,1197.3599999999976,20.362940275650843,4,42,40,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3689625672196706,-0.22722202647093814,1.9404998594286584,-0.12744323874935937,0.9964267483409903,0.579122001020929,,,0.9930094155952187,422.0
primary_leave_one__159755.SZ__h2,primary_leave_one_h2,2,4.527090330445655,0.23592896573218414,0.2274292451499604,1.0802168441071376,1.8828847224468657,-0.3414194509371776,0.6910237981010516,28.61237987455237,438.0,0.6628410163592541,12540.729360914398,57975.4280545154,0.0,0.0,0.0,38.0,0.015,7180.808219178082,2948.0,1132.4500000000007,20.229198570699335,4,41,41,14,0.4007146503318019,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3689625672196706,-0.22722202647093814,1.9072900344628585,-0.1515584460404198,0.9867279224093926,0.5704441041347627,,,0.9897172455044082,419.0
primary_leave_one__159766.SZ__h2,primary_leave_one_h2,2,4.59022599983826,0.23766945505695292,0.22547793653940118,1.0940368050055775,1.9199563578780279,-0.3414194509371776,0.6961216017557387,28.36861435001374,433.0,0.6538426234441094,12332.392041093433,57121.331405771074,0.0,0.0,0.0,36.0,0.015,7540.849315068497,2948.0,1197.3599999999976,20.229198570699335,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3689625672196706,-0.22722202647093814,1.9404998594286584,-0.12744323874935937,0.9964267483409903,0.579122001020929,,,0.9897172455044082,419.0
primary_leave_one__159819.SZ__h2,primary_leave_one_h2,2,4.350787443760021,0.23097483280395514,0.22582598086457079,1.0677746662251975,1.8705184264237342,-0.3518269621221637,0.6565012283616698,28.59793944966318,454.0,0.682442012062868,12482.934707284323,57206.93242970645,0.0,0.0,0.0,42.0,0.015,6917.917808219168,2948.0,1097.5700000000018,20.168963757018886,4,41,41,14,0.40428790199081166,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.34188903335385534,-0.271170525599279,1.8713389740108655,-0.12745402454806798,0.9389994895354773,0.5461970393057682,,,0.9870983405617799,418.0
primary_leave_one__159851.SZ__h2,primary_leave_one_h2,2,4.533499315812837,0.23610643717471747,0.22375726316223765,1.0949420709038575,1.9150318738186192,-0.3414194509371776,0.6915436028223297,28.383097245106466,439.0,0.6537874537342352,12328.888131694417,57068.707274707835,0.0,0.0,0.0,38.0,0.015,7517.465753424662,2948.0,1193.4700000000014,20.599285349668197,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.35487276323240735,-0.22722202647093814,1.9409302093907983,-0.1274872775183793,1.0,0.580653394589076,,,0.9997569216558497,425.0
primary_leave_one__159865.SZ__h2,primary_leave_one_h2,2,4.563752216715498,0.23694174774642596,0.22614574480250793,1.088773262278746,1.908413020811045,-0.3414194509371776,0.6939901844960323,28.49524977104414,435.0,0.6538583153547941,12371.442801908579,57566.47015323668,0.0,0.0,0.0,36.0,0.015,7530.739726027401,2948.0,1195.759999999999,20.229198570699335,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3689625672196706,-0.22722202647093814,1.926574455419361,-0.12749779866141409,0.9895354772843288,0.579122001020929,,,0.9897172455044082,419.0
primary_leave_one__159869.SZ__h2,primary_leave_one_h2,2,4.057717408814271,0.22241381872027044,0.22398066585902413,1.0423438092771602,1.8174254424236231,-0.3414194509371776,0.6514386280856487,28.616206065117385,439.0,0.6538570788125386,12218.30216528982,56796.03302129834,0.0,0.0,0.0,36.0,0.015,7351.808219178083,2948.0,1167.2600000000036,20.229198570699335,4,41,41,14,0.40224604389994895,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3689625672196706,-0.22722202647093814,1.6603964365802981,-0.12746808495129636,0.989025012761613,0.5722307299642675,,,0.9897172455044082,419.0
primary_leave_one__159915.SZ__h2,primary_leave_one_h2,2,3.1704359343607145,0.19354546634431213,0.22658315320698255,0.9234758919802598,1.5887354400255578,-0.32456821643426503,0.5963167572925644,28.446209825576418,406.0,0.6692394787968495,9235.86006513577,43380.00216458023,0.0,0.0,0.0,19.0,0.015,5566.972602739732,2948.0,886.1799999999952,19.609494640122513,3,41,42,14,0.40888208269525267,510300.SH|510500.SH|512100.SH|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.2581087255664327,-0.2944411944281351,-0.16916048990957466,-0.24059773590413158,0.3648389792768545,-0.22703876469050321,1.923241673753453,-0.12744925550252417,0.8907605921388464,0.5382848392036753,,,0.8993844316189277,405.0
primary_leave_one__159941.SZ__h2,primary_leave_one_h2,2,4.516214488401885,0.2356273894153842,0.22729603158741862,1.079561413853788,1.8881833872082698,-0.327820560810983,0.7187694049222368,28.03730074087729,443.0,0.6570806363268973,12404.945713829238,56240.7452388042,0.0,0.0,0.0,41.0,0.015,7457.547945205477,2948.0,1188.2899999999984,20.229198570699335,4,41,41,14,0.4104134762633997,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.7631261347780007,-0.14190711462285177,-0.21235005544389185,-0.30881288024524467,0.3912278443929129,-0.20603950242688485,1.8551324081296525,-0.15159168801776823,0.9614599285349669,0.5620214395099541,,,0.9897172455044082,418.0
