,mixed_False,mixed_True,uniform_keyword_False,uniform_keyword_True
2025-11-17,616101.3843312043,673836.3438566439,616101.3843312043,673836.3438566439
2025-11-18,616120.5393996974,673857.2713908905,616120.5393996974,673857.2713908905
2025-11-19,616139.6944681905,673878.198925137,616139.6944681905,673878.198925137
2025-11-20,616158.8495366836,673899.1264593836,616158.8495366836,673899.1264593836
2025-11-21,616178.0046051767,673920.0539936302,616178.0046051767,673920.0539936302
2025-11-24,616247.7898106562,673996.2965963699,616247.7898106562,673996.2965963699
2025-11-25,616266.9448791493,674017.2241306165,616266.9448791493,674017.2241306165
2025-11-26,616286.0999476424,674038.1827607536,616286.0999476424,674038.1827607536
2025-11-27,616305.2550161355,674059.1413908906,616305.2550161355,674059.1413908906
2025-11-28,616324.4100846286,674080.1000210276,616324.4100846286,674080.1000210276
2025-12-01,616394.1952901081,674156.4559114386,616394.1952901081,674156.4559114386
2025-12-02,616413.3503586012,674177.4145415756,616413.3503586012,674177.4145415756
2025-12-03,616432.5054270943,674198.3731717126,616432.5054270943,674198.3731717126
2025-12-04,616451.6604955874,674219.3318018497,616451.6604955874,674219.3318018497
2025-12-05,616470.8155640805,674240.2904319867,616470.8155640805,674240.2904319867
2025-12-08,616540.60076956,674316.6463223976,616540.60076956,674316.6463223976
2025-12-09,616559.7558380531,674337.6049525347,616559.7558380531,674337.6049525347
2025-12-10,616578.9109065462,674358.5635826717,616578.9109065462,674358.5635826717
2025-12-11,616598.0659750393,674379.5222128087,616598.0659750393,674379.5222128087
2025-12-12,616617.2210435324,674400.4808429457,616617.2210435324,674400.4808429457
2025-12-15,616687.0062490118,674476.8367333567,616687.0062490118,674476.8367333567
2025-12-16,616706.161317505,674497.7953634937,616706.161317505,674497.7953634937
2025-12-17,616725.316385998,674518.7539936308,616725.316385998,674518.7539936308
2025-12-18,617899.4592865091,675694.7004557857,617899.4592865091,675694.7004557857
2025-12-19,622565.215559604,680472.7344548907,622565.215559604,680472.7344548907
2025-12-22,623835.244627597,681860.7662236894,623835.244627597,681860.7662236894
2025-12-23,622854.1022727559,679362.3487508501,622854.1022727559,679362.3487508501
2025-12-24,623033.1602774371,681583.1201589311,623033.1602774371,681583.1201589311
2025-12-25,630681.9095871601,685497.1252766709,630681.9095871601,685497.1252766709
2025-12-26,633376.4159691909,688039.7815254508,633376.4159691909,688039.7815254508
2025-12-29,628003.6050809005,682202.9696968375,628003.6050809005,682202.9696968375
2025-12-30,621287.6114857772,674906.9766548453,621287.6114857772,674906.9766548453
2025-12-31,620616.0201323607,674177.3860481558,620616.0201323607,674177.3860481558
2026-01-05,643450.4063618758,698983.771088439,643450.4063618758,698983.771088439
2026-01-06,667628.0153287032,725249.38082965,667628.0153287032,725249.38082965
2026-01-07,661583.6130869964,718682.9783943472,661583.6130869964,718682.9783943472
2026-01-08,640092.4095643142,695335.774567443,640092.4095643142,695335.774567443
2026-01-09,636734.4127667525,691687.7780464469,636734.4127667525,691687.7780464469
2026-01-12,636062.821413336,690958.1874397574,636062.821413336,690958.1874397574
2026-01-13,636450.2109646325,691379.032312637,636450.2109646325,691379.032312637
2026-01-14,636469.9879509339,691400.519572911,636469.9879509339,691400.519572911
2026-01-15,636489.7649372353,691422.006833185,636489.7649372353,691422.006833185
2026-01-16,636509.5419235367,691443.494093459,636509.5419235367,691443.494093459
2026-01-19,636581.5928824408,691521.775874281,636581.5928824408,691521.775874281
2026-01-20,636601.3698687422,691543.263134555,636601.3698687422,691543.263134555
2026-01-21,636621.1468550436,691564.750394829,636621.1468550436,691564.750394829
2026-01-22,636640.923841345,691586.237655103,636640.923841345,691586.237655103
2026-01-23,636660.7008276464,691607.724915377,636660.7008276464,691607.724915377
2026-01-26,636732.7517865505,691686.006696199,636732.7517865505,691686.006696199
2026-01-27,636752.5287728519,691707.493956473,636752.5287728519,691707.493956473
2026-01-28,636772.3057591533,691728.981216747,636772.3057591533,691728.981216747
2026-01-29,636792.0827454547,691750.468477021,636792.0827454547,691750.468477021
2026-01-30,636811.8597317562,691771.955737295,636811.8597317562,691771.955737295
2026-02-02,636883.9106906602,691850.237518117,636883.9106906602,691850.237518117
2026-02-03,636903.6876769617,691871.724778391,636903.6876769617,691871.724778391
2026-02-04,636923.4646632631,691893.212038665,636923.4646632631,691893.212038665
2026-02-05,636943.2416495645,691914.699298939,636943.2416495645,691914.699298939
2026-02-06,636963.0186358659,691936.186559213,636963.0186358659,691936.186559213
2026-02-09,637035.06959477,692014.468340035,637035.06959477,692014.468340035
2026-02-10,637054.8776769617,692035.9866961993,637054.8776769617,692035.9866961993
2026-02-11,637074.6857591534,692057.5050523636,637074.6857591534,692057.5050523636
2026-02-12,637094.4938413452,692079.023408528,637094.4938413452,692079.023408528
2026-02-13,637114.3019235369,692100.5417646923,637114.3019235369,692100.5417646923
2026-02-24,637395.8908276465,692406.4436825005,637395.8908276465,692406.4436825005
2026-02-25,637415.6989098382,692427.9620386648,637415.6989098382,692427.9620386648
2026-02-26,637435.50699203,692449.4803948292,637435.50699203,692449.4803948292
2026-02-27,637455.3150742217,692470.9987509935,637455.3150742217,692470.9987509935
2026-03-02,637527.479320797,692549.3938194867,637527.479320797,692549.3938194867
2026-03-03,637547.2874029888,692570.912175651,637547.2874029888,692570.912175651
2026-03-04,637567.0954851805,692592.4305318154,637567.0954851805,692592.4305318154
2026-03-05,637586.9035673722,692613.9488879797,637586.9035673722,692613.9488879797
2026-03-06,637606.711649564,692635.4672441441,637606.711649564,692635.4672441441
2026-03-09,637678.8758961393,692713.8623126373,637678.8758961393,692713.8623126373
2026-03-10,637698.683978331,692735.3806688016,637698.683978331,692735.3806688016
2026-03-11,637718.4920605228,692756.8990249659,637718.4920605228,692756.8990249659
2026-03-12,637738.3001427145,692778.4173811303,637738.3001427145,692778.4173811303
2026-03-13,637758.1082249063,692799.9357372946,637758.1082249063,692799.9357372946
2026-03-16,637830.2724714816,692878.3308057878,637830.2724714816,692878.3308057878
2026-03-17,637850.0805536733,692899.8491619522,637850.0805536733,692899.8491619522
2026-03-18,637869.8886358651,692921.3675181165,637869.8886358651,692921.3675181165
2026-03-19,637889.6967180568,692942.8858742808,637889.6967180568,692942.8858742808
2026-03-20,638035.8457340072,693090.7451642038,638035.8457340072,693090.7451642038
2026-03-23,625973.312729782,680417.3714832664,625973.312729782,680417.3714832664
2026-03-24,650564.9292530478,707147.3894433379,650564.9292530478,707147.3894433379
2026-03-25,670685.3367151679,729017.397554338,670685.3367151679,729017.397554338
2026-03-26,664537.4159278335,722334.8749594094,664537.4159278335,722334.8749594094
2026-03-27,657830.6356491507,715044.8963956237,657830.6356491507,715044.8963956237
2026-03-30,633239.0191258849,688314.8784355521,633239.0191258849,688314.8784355521
2026-03-31,616472.0351161421,670089.8958162665,616472.0351161421,670089.8958162665
2026-04-01,616472.0351161421,670089.8958162665,616472.0351161421,670089.8958162665
2026-04-02,613873.3596943704,666967.9748618695,613873.3596943704,666967.9748618695
2026-04-03,613892.4214751923,666893.7627747948,613892.4214751923,666893.7627747948
2026-04-07,613987.05859848,666996.5822268496,613987.05859848,666996.5822268496
2026-04-08,629131.4344573503,682142.6061679118,629131.4344573503,682142.6061679118
2026-04-09,639424.1391882965,693811.1924569947,639424.1391882965,693811.1924569947
2026-04-10,660242.137061126,716398.7901490075,660242.137061126,716398.7901490075
2026-04-13,663216.1430881092,719625.5966883046,663216.1430881092,719625.5966883046
2026-04-14,678829.6193347047,736566.2709157807,678829.6193347047,736566.2709157807
2026-04-15,666190.1491150925,722852.4032276017,666190.1491150925,722852.4032276017
2026-04-16,686264.6122441362,744633.26322249,686264.6122441362,744633.26322249
2026-04-17,715261.1377701827,776094.5909183363,715261.1377701827,776094.5909183363
2026-04-20,726413.62713433,788195.0793784005,726413.62713433,788195.0793784005
2026-04-21,727900.6079897949,789808.4586065155,727900.6079897949,789808.4586065155
2026-04-22,767306.088136203,832563.5370653016,767306.088136203,832563.5370653016
2026-04-23,760614.6299705574,825303.2824557167,760614.6299705574,825303.2824557167
2026-04-24,733848.6200437614,796262.0716851098,733848.6200437614,796262.0716851098
2026-04-27,747975.1597509453,811589.4147675377,747975.1597509453,811589.4147675377
2026-04-28,733848.6200437614,796262.0716851098,733848.6200437614,796262.0716851098
2026-04-29,736822.6260707448,799488.8782244069,736822.6260707448,799488.8782244069
2026-04-30,735335.6452152798,797875.4989962918,735335.6452152798,797875.4989962918
2026-05-06,752436.1023173401,816429.552451883,752436.1023173401,816429.552451883
2026-05-07,784406.5895543167,851117.6386039597,784406.5895543167,851117.6386039597
2026-05-08,786637.1051535675,853537.7555291993,786637.1051535675,853537.7555291993
2026-05-11,817864.146278865,887419.2001502854,817864.146278865,887419.2001502854
2026-05-12,825299.1391882965,895486.1924569947,825299.1391882965,895486.1924569947
2026-05-13,859500.1420245239,932594.395534311,859500.1420245239,932594.395534311
2026-05-14,842399.6406064102,914040.2939956528,842399.6406064102,914040.2939956528
2026-05-15,823812.1583328316,893872.8132288796,823812.1583328316,893872.8132288796
2026-05-18,838682.1441516945,910006.7978422982,838682.1441516945,910006.7978422982
2026-05-19,840912.6597509453,912426.9147675377,840912.6597509453,912426.9147675377
2026-05-20,846860.6718049118,918880.5278461319,846860.6718049118,918880.5278461319
2026-05-21,812659.6689686844,881772.3247688157,812659.6689686844,881772.3247688157
2026-05-22,857269.6264252731,930174.2786090714,857269.6264252731,930174.2786090714
2026-05-25,895931.6604600021,972122.7155368668,895931.6604600021,972122.7155368668
2026-05-26,897418.6413154671,973736.0947649819,897418.6413154671,973736.0947649819
2026-05-27,889983.6484060356,965669.1024582726,889983.6484060356,965669.1024582726
2026-05-28,915262.58884526,993096.8378346309,915262.58884526,993096.8378346309
2026-05-29,893701.1448607513,969702.5986116272,893701.1448607513,969702.5986116272
2026-06-01,859500.1420245239,932594.395534311,859500.1420245239,932594.395534311
2026-06-02,908571.1306796143,985836.5832250458,908571.1306796143,985836.5832250458
2026-06-03,945002.6491150925,1025364.9032276017,945002.6491150925,1025364.9032276017
2026-06-04,951694.1072807381,1032625.1578371865,951694.1072807381,1032625.1578371865
2026-06-05,916749.6583328316,994710.3132288796,916749.6583328316,994710.3132288796
2026-06-08,884035.6363520692,959215.4893796786,884035.6363520692,959215.4893796786
2026-06-09,932363.0902633736,1011650.9393732888,932363.0902633736,1011650.9393732888
2026-06-10,898162.0874271462,974542.7362959725,898162.0874271462,974542.7362959725
2026-06-11,883292.1016082832,958408.7516825539,883292.1016082832,958408.7516825539
2026-06-12,878831.1590418884,953568.6139982087,878831.1590418884,953568.6139982087
2026-06-15,940541.6179165909,1020524.6693771225,940541.6179165909,1020524.6693771225
2026-06-16,962846.5966448853,1044725.6462972504,962846.5966448853,1044725.6462972504
2026-06-17,991099.5874271462,1075380.2362959725,991099.5874271462,1075380.2362959725
2026-06-18,1028274.6406064102,1115715.2939956528,1028274.6406064102,1115715.2939956528
2026-06-22,1046118.588136203,1135076.0370653016,1046118.588136203,1135076.0370653016
2026-06-23,997791.1342248984,1082640.587071691,997791.1342248984,1082640.587071691
2026-06-24,1031248.6023173401,1118942.052451883,1031248.6023173401,1118942.052451883
2026-06-25,1069910.6363520694,1160890.4893796786,1069910.6363520694,1160890.4893796786
2026-06-26,1010430.6044445107,1096354.4547598702,1010430.6044445107,1096354.4547598702
2026-06-29,995560.6186256477,1080220.4701464516,995560.6186256477,1080220.4701464516
2026-06-30,992582.9063677794,1076989.642334182,992582.9063677794,1076989.642334182
2026-07-01,992613.753491067,1077023.1015122642,992613.753491067,1077023.1015122642
2026-07-02,992644.6006143546,1077056.5917862367,992644.6006143546,1077056.5917862367
2026-07-03,992675.4477376422,1077090.0820602092,992675.4477376422,1077090.0820602092
2026-07-06,992787.8291075053,1077212.092882127,992787.8291075053,1077212.092882127
2026-07-07,992818.6762307929,1077245.5831560995,992818.6762307929,1077245.5831560995
2026-07-08,992849.5233540805,1077279.073430072,992849.5233540805,1077279.073430072
2026-07-09,992880.3704773681,1077312.5637040446,992880.3704773681,1077312.5637040446
2026-07-10,992911.2176006557,1077346.053978017,992911.2176006557,1077346.053978017
2026-07-13,988394.894372469,1072839.360201885,988394.894372469,1072839.360201885
2026-07-14,983787.8827734049,1068234.9606576157,983787.8827734049,1068234.9606576157
2026-07-15,983818.4500336789,1068268.1710685745,983818.4500336789,1068268.1710685745
2026-07-16,983849.0172939529,1068301.3814795334,983849.0172939529,1068301.3814795334
2026-07-17,983879.5845542268,1068334.5918904922,983879.5845542268,1068334.5918904922
2026-07-20,990506.3121135053,1074970.9489018256,990506.3121135053,1074970.9489018256
2026-07-21,996076.2452934862,1080543.494136601,996076.2452934862,1080543.494136601
2026-07-22,1001856.3390631229,1086199.6966541442,1001856.3390631229,1086199.6966541442
2026-07-23,1015437.326111272,1100923.6826122436,1015437.326111272,1100923.6826122436
2026-07-24,1036714.1950268298,1123991.248911682,1036714.1950268298,1123991.248911682
2026-07-27,1020416.9889826328,1106322.442358795,1020416.9889826328,1106322.442358795
2026-07-28,960207.935609296,1041046.0929096374,960207.935609296,1041046.0929096374
2026-07-29,964282.2641033679,1045463.3238018188,964282.2641033679,1045463.3238018188
2026-07-30,945268.8390631229,1024849.6966541442,945268.8390631229,1024849.6966541442
2026-07-31,949008.7448012135,1028551.4960699466,943979.1450013637,1023521.8962700968
2026-08-03,945847.2766598188,1025420.9908324764,942816.8638999119,1022126.2514308462
2026-08-04,923085.2983673536,1000743.0143672512,942216.335699917,1021528.2109020842
2026-08-05,911704.309221121,988404.0261346386,940441.0179956377,1019755.3497731474
2026-08-06,916256.7184468233,993339.6361369179,938661.178157043,1017977.9665098949
2026-08-07,908289.9853428327,984702.3002463863,942203.0170702337,1021522.2619984281
2026-08-10,913980.479915949,990871.7943626926,942791.8492258291,1022120.043880051
2026-08-11,910479.6980260938,987255.6490705376,941552.0603656771,1020882.7115952414
2026-08-12,905863.522049253,982641.8674772586,937901.3180056433,1017234.4569064407
2026-08-13,910362.8681158989,987143.6079274662,942206.858312676,1021542.4848847061
2026-08-14,891013.3426879214,967796.4457871598,925423.7307265383,1004761.8138739109
2026-08-17,900101.393659292,977320.4227689384,932544.110712388,1012117.6196223808
2026-08-18,911160.5033947809,989328.533339846,940852.0912517128,1021177.3078068036
2026-08-19,907757.7472044809,985633.7809089301,936408.116123168,1016433.3365406399
2026-08-20,946889.9504496439,1028123.984432566,974526.6467654618,1058001.8674690358
2026-08-21,940934.9749996052,1021658.0025080324,967922.204642826,1050872.4186945218
2026-08-24,912011.2431480272,990252.2765043853,937994.5946126062,1018394.8146724501
2026-08-25,935830.840714155,1016115.8738616584,962491.7921094972,1044992.0119547644
2026-08-26,947740.5887915476,1029047.6174834846,974740.338709839,1058290.5539774694
2026-08-27,950292.7066399439,1031818.7368634818,977365.0570659715,1061140.2739071646
2026-08-28,939233.596904455,1019810.6262925742,965991.3470535356,1048791.5630364218
2026-08-31,908608.3855463846,986557.4139598487,934494.9353723604,1014595.1503538885
2026-09-01,907757.7472044809,985633.7809089301,933620.0987844545,1013645.3192019262
2026-09-02,907757.7472044809,985633.7809089301,933620.0987844545,1013645.3192019262
2026-09-03,929875.9666754587,1009650.0020507453,956367.5188093263,1038342.7409434118
2026-09-04,923920.9912254198,1003184.0201262115,950243.141212948,1031693.3566951551
2026-09-07,914563.3609964235,993023.3958843825,940619.3129687387,1021244.5346021452
2026-09-08,918816.8569399698,997641.8914798377,944993.8087968904,1025994.030072669
2026-09-09,903504.2512609346,981015.285313475,929245.6029563028,1008895.8237314024
2026-09-10,878385.9913346859,953780.022184788,903873.4645752987,981348.6820602219
